"relative_path","file_type","size_bytes","modification_time_utc","preservation_method","sha256","scientific_role"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/models/final_model_metadata.json","json","2988","2026-04-29T19:18:52.7672779Z","sha256","ecdfd77a213a120488ac63db41b8e3291f0f3c57c037245ca8560c7b3cc3981e","model_checkpoint"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/models/final_preprocessor.pkl","pkl","12663","2026-04-29T19:18:52.7662838Z","sha256","81f2a8178459bfeb138c43e6252aa9bebc64add6fad087e6969a5de01dc2b7f6","model_checkpoint"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/results/credit_risk_utility.csv","csv","145","2026-04-29T19:18:53.4643143Z","sha256","44941d5f1838da2d7470eccd68cd372689e13677687f7bdc0e6495b76a29e8a5","other_scientific_artifact"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/results/cv_results.csv","csv","4632","2026-04-29T19:18:06.9730196Z","sha256","3c22c5d2b4bf65b1354c7326a256d93e9c263e4c667583908e19056e2f814d21","other_scientific_artifact"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/results/experiment_summary.csv","csv","2795","2026-04-29T19:18:53.7720241Z","sha256","fdce4b54fe803cb314a81f4fb511ac8b63c2e827d3ba4f9f6b252c655a2b0ac4","other_scientific_artifact"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/results/model_score_psi.csv","csv","39","2026-04-29T19:18:53.4617869Z","sha256","2d55301515bb9dae1f17eb56f3ce138c12dc6a7000adb8af796c9374cf55af97","model_checkpoint"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/results/oot_predictions.csv","csv","2908325","2026-04-29T19:18:53.7395380Z","sha256","d964ec1d29a0a7eb047579620d45609069a3f3786011184158ecc4a2ddec4115","prediction"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/results/oot_test_results.csv","csv","1101","2026-04-29T19:18:53.7420926Z","sha256","6b5cf57a881e6b6252066502f65c5562248c334bc4f262208abcb941fe6446c1","other_scientific_artifact"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/results/runtime_summary.csv","csv","648","2026-04-29T19:18:53.7693977Z","sha256","cec9ec537155738316d972362b6ad38b7837cb87b403872fee61286b7ab97a34","other_scientific_artifact"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/results/selected_feature_psi.csv","csv","987","2026-04-29T19:18:53.4604034Z","sha256","a90566f57ae689d0a69f18df99f572693525a26635e43f5a3325ef3d52e1e342","selected_features"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/run.log","log","32367","2026-04-29T19:18:53.7740508Z","sha256","ac4ecd5aa6d2f42794cde5fe9b1fbe00bbdb70ad933f420027bce21db9005ed1","log"
"lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_23ca24a759c8/run_manifest.json","json","9211","2026-04-29T19:18:53.8475119Z","sha256","519eeda4362cdae4e0b3558953cbcf630b9d31dd7b823e79e7f1f9e27ccc83d9","manifest"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/_SUCCESS","none","25","2026-04-29T19:52:04.9489293Z","sha256","18031302e4b6ac2d56e8e391006ff3f06364798f4d10bbd75f4d3fc9a1df1e59","other_scientific_artifact"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/data_split_manifest.json","json","705","2026-04-29T19:46:20.4987056Z","sha256","55c6614a990d3cbbc0430fbd78184857943f7fb3202954b2ad17365b0ae3be91","manifest"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/features/feature_stability_metrics.csv","csv","560","2026-04-29T19:46:20.2044208Z","sha256","b4c541e5688c9c3ca6b0dbfb0b74e868e6f2c9e24d9432fae02e91a92bee25c3","metrics_evaluation"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/features/final_selected_features.csv","csv","1982","2026-04-29T19:52:04.2096801Z","sha256","0dd3168073b0d302d93e3f5f3fb0cc3d128c3ea4991feff7cce9901d41a92057","selected_features"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/features/fold_selected_features.csv","csv","8979","2026-04-29T19:46:20.1653951Z","sha256","88a911520764580add9b5c3be85c9d62379fcb10c4869c4a5a30a3204a758270","selected_features"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/features/llm_hybrid_trace.csv","csv","38318","2026-04-29T19:52:04.2126636Z","sha256","21c0b37a1a72f84becd3bb6f401143c9455cf97ff167e4b0a86f3579297d05be","other_scientific_artifact"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/features/llm_rankings_summary.csv","csv","270006","2026-04-29T19:46:30.3435445Z","sha256","96172496332212bd20d57c90a5885ac11066904fa6ccb0f9a584d3cbef4850c1","ranking"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/features/selection_frequency.csv","csv","1194","2026-04-29T19:46:20.1794035Z","sha256","8723440ab3ca597cb0d846eba049113f786b0daa5dc28d6dfa435dbd2889bbb9","other_scientific_artifact"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/features/semantic_group_stability.csv","csv","339","2026-04-29T19:46:20.1814209Z","sha256","1a91331fc2091bbbe85bfa33f98055ccbcb75b37d795e81b7cf493022b810387","other_scientific_artifact"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/leakage_report.json","json","428","2026-04-29T19:46:20.4967214Z","sha256","95e87975747848050e8d948d998908c57760b65f4c63a2dd6f689517721a770d","report_documentation"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/models/final_model.model","model","1723","2026-04-29T19:52:04.4428995Z","sha256","f6610dd48bb30039db9a30ecd32639c98983afc928458f2bbe2fafc24f99506d","model_checkpoint"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/models/final_model_metadata.json","json","2923","2026-04-29T19:52:04.4453613Z","sha256","ec21cfcf85493830a128d75816bd82f530f150ffcc4b59a4bf9317a20993d4c4","model_checkpoint"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/models/final_preprocessor.pkl","pkl","85175","2026-04-29T19:52:04.4453613Z","sha256","fcb1974b3fafb4094b51937b1984e8604a4c2d11d1b0830477ea289ed4bfaf38","model_checkpoint"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/results/credit_risk_utility.csv","csv","144","2026-04-29T19:52:04.7295684Z","sha256","674738999291223bc9b5574ff3b638d6a98780fc0223887856b42f2a3e19586d","other_scientific_artifact"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/results/cv_results.csv","csv","4626","2026-04-29T19:46:20.1642628Z","sha256","5fe56399f38c1507e7676b9bf0e8aeaa9d307df8a58e00d5a57e787bc8076d9e","other_scientific_artifact"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/results/experiment_summary.csv","csv","2819","2026-04-29T19:52:04.8483238Z","sha256","f7c7f6d029b0335bba7e18258692baa4680857b6e129d189be148b24d53874be","other_scientific_artifact"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/results/model_score_psi.csv","csv","38","2026-04-29T19:52:04.7295684Z","sha256","9fedd72a514bf9568af6382fa8ef4c94d92b0afe0cec19e5cc0901baa4cc364b","model_checkpoint"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/results/oot_predictions.csv","csv","2912924","2026-04-29T19:52:04.8363237Z","sha256","f0d6ba8b6059105d51d565345b22385af85c6a409d354a3f2a6903b4600aa5e0","prediction"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/results/oot_test_results.csv","csv","1096","2026-04-29T19:52:04.8373238Z","sha256","d1778276ad6b88546bdd186f0a4d09cfbde95817dc6e95965387d68579492ca7","other_scientific_artifact"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/results/runtime_summary.csv","csv","657","2026-04-29T19:52:04.8463237Z","sha256","6a8d273ae33cc39cb559dce3ab631f065efd81d90fd488268e71496ba2695fcc","other_scientific_artifact"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/results/selected_feature_psi.csv","csv","947","2026-04-29T19:52:04.7285706Z","sha256","974b8d0b7042a708945c3a2ea4391c4c5157c3b9a4ce7c87b8d3c28a002fc0dd","selected_features"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/run.log","log","136704","2026-04-29T19:52:04.8483238Z","sha256","c890ed1bd2b7ba2afb213c354dabc86aab3f53a6cab0b1924eed4911492cfc9f","log"
"lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_b162c3db24fa/run_manifest.json","json","9295","2026-04-29T19:52:04.9489293Z","sha256","dc33827b6f3e4a6a723e3e26c33a127a6b8c1f5049dc0923a9f1540fbb97efbd","manifest"
"lr/llm/lr_llm_llm_4c60cf0d856f/_SUCCESS","none","25","2026-04-29T19:15:29.9486273Z","sha256","699555f3c895fbf439673bb5abd25c6889ba065bc9657f9c8d3eeacebe719cf9","other_scientific_artifact"
"lr/llm/lr_llm_llm_4c60cf0d856f/data_split_manifest.json","json","705","2026-04-29T19:13:47.4880076Z","sha256","55c6614a990d3cbbc0430fbd78184857943f7fb3202954b2ad17365b0ae3be91","manifest"
"lr/llm/lr_llm_llm_4c60cf0d856f/features/feature_stability_metrics.csv","csv","575","2026-04-29T19:13:46.9129489Z","sha256","7af470d4c57723e5e072c83b476659c972c734c1b8f189fd83e09a9f1bd9f533","metrics_evaluation"
"lr/llm/lr_llm_llm_4c60cf0d856f/features/final_selected_features.csv","csv","1482","2026-04-29T19:15:26.0229990Z","sha256","88bbf7972c3d31c68b2433fc91a73e5d821a5d69910f6732fed357898a605a64","selected_features"
"lr/llm/lr_llm_llm_4c60cf0d856f/features/fold_selected_features.csv","csv","6838","2026-04-29T19:13:46.8110287Z","sha256","dd0fc7a08fe073fc94ca205f471f4e9c1cd99f6980f66c03ee36276ebe1db1cb","selected_features"
"lr/llm/lr_llm_llm_4c60cf0d856f/features/llm_rankings_summary.csv","csv","270606","2026-04-29T19:15:24.7733452Z","sha256","7c738db22cc56294a2e6c264f20c8e68a8ed1f92be7a531e403242b7e8cabcc8","ranking"
"lr/llm/lr_llm_llm_4c60cf0d856f/features/selection_frequency.csv","csv","1257","2026-04-29T19:13:46.8467764Z","sha256","8bd58464f97486305533be6a9cefce0d73048d58a3d32333cbdfc3e171e77bef","other_scientific_artifact"
"lr/llm/lr_llm_llm_4c60cf0d856f/features/semantic_group_stability.csv","csv","324","2026-04-29T19:13:46.8532913Z","sha256","d47b7b2a4ce4654e6e46111e8382d9ea485bacb1a929b6574057a0ea9b240344","other_scientific_artifact"
"lr/llm/lr_llm_llm_4c60cf0d856f/leakage_report.json","json","428","2026-04-29T19:13:47.4830634Z","sha256","95e87975747848050e8d948d998908c57760b65f4c63a2dd6f689517721a770d","report_documentation"
"lr/llm/lr_llm_llm_4c60cf0d856f/models/final_model.model","model","3051","2026-04-29T19:15:28.5976047Z","sha256","b194b9d4daa2525bca3435928dbb3d0ac4e387568476f2b2fc6f7747fcab3152","model_checkpoint"
"lr/llm/lr_llm_llm_4c60cf0d856f/models/final_model_metadata.json","json","4131","2026-04-29T19:15:28.6027241Z","sha256","ce214337f7baf7ab09f7b15c977468f51d550122d0959f970bb6e91ed4de6883","model_checkpoint"
"lr/llm/lr_llm_llm_4c60cf0d856f/models/final_preprocessor.pkl","pkl","6679","2026-04-29T19:15:28.6017236Z","sha256","67d325484d45470a50951d2f0b74b65d94302569e1b1f8abb1602747f73df261","model_checkpoint"
"lr/llm/lr_llm_llm_4c60cf0d856f/results/credit_risk_utility.csv","csv","147","2026-04-29T19:15:29.6094044Z","sha256","96a8f65722a92268cc39feae5331010cdca155d0149f4f61eca6a3a704a97c93","other_scientific_artifact"
"lr/llm/lr_llm_llm_4c60cf0d856f/results/cv_results.csv","csv","4632","2026-04-29T19:13:46.8079390Z","sha256","8e4654e2ff6d6c6788bf19e81b8f459bfe63baeee262ce9abaf33c39ae562c43","other_scientific_artifact"
"lr/llm/lr_llm_llm_4c60cf0d856f/results/experiment_summary.csv","csv","2742","2026-04-29T19:15:29.8835392Z","sha256","5951b9659d914467450abfee70d53efcb174393794f0a06058413f3e21428ac0","other_scientific_artifact"
"lr/llm/lr_llm_llm_4c60cf0d856f/results/model_score_psi.csv","csv","39","2026-04-29T19:15:29.6079015Z","sha256","04a505b06ecb2a574927d84fc1785d4aa9e58d7414543a14351a7f40619ded0b","model_checkpoint"
"lr/llm/lr_llm_llm_4c60cf0d856f/results/oot_predictions.csv","csv","2911400","2026-04-29T19:15:29.8484849Z","sha256","aab8b2d75bd98e2595c1e76bdabcefe1b2b1999d0a9b2cb8810b4349412d5c62","prediction"
"lr/llm/lr_llm_llm_4c60cf0d856f/results/oot_test_results.csv","csv","1087","2026-04-29T19:15:29.8519934Z","sha256","a4ea5cb0c3eac2c5e0fb88c8e3d42b2428552f79190bc6f767cf02180e58741d","other_scientific_artifact"
"lr/llm/lr_llm_llm_4c60cf0d856f/results/runtime_summary.csv","csv","630","2026-04-29T19:15:29.8804926Z","sha256","99a6f41c2740821032f6ca3236ca0e49728422bceb5eb490507cb5ae8777af18","other_scientific_artifact"
"lr/llm/lr_llm_llm_4c60cf0d856f/results/selected_feature_psi.csv","csv","2160","2026-04-29T19:15:29.6066227Z","sha256","483ec56bfaa0b4c70ce6d8a51e81284889dc49fe4a7846290a7aa2889992a09f","selected_features"
"lr/llm/lr_llm_llm_4c60cf0d856f/run.log","log","6486","2026-04-29T19:15:29.8835392Z","sha256","c0d137582db6b084217fa03514f15b0ca2596d2b373ffdc049ea0c9785e7e709","log"
"lr/llm/lr_llm_llm_4c60cf0d856f/run_manifest.json","json","9111","2026-04-29T19:15:29.9476266Z","sha256","1da625a629f18dd5ed0da733aa34bb61bd9e61acbeb45d9ddce42d0860772991","manifest"
"lr/statistical/lr_statistical_boruta_272d729acf71/_SUCCESS","none","25","2026-04-29T19:00:16.5453530Z","sha256","da41dcba17c7f39e24723f3cc94683cdf73dd0e0afc224f7f39b5fc0c32d46c1","other_scientific_artifact"
"lr/statistical/lr_statistical_boruta_272d729acf71/data_split_manifest.json","json","705","2026-04-29T18:44:40.6526464Z","sha256","55c6614a990d3cbbc0430fbd78184857943f7fb3202954b2ad17365b0ae3be91","manifest"
"lr/statistical/lr_statistical_boruta_272d729acf71/features/feature_stability_metrics.csv","csv","558","2026-04-29T18:44:39.9377523Z","sha256","202f6d7e7cf73527d002cd01d1f83d0ad49280d104d059475ce0273bd5c98c6a","metrics_evaluation"
"lr/statistical/lr_statistical_boruta_272d729acf71/features/final_selected_features.csv","csv","1942","2026-04-29T19:00:12.8572329Z","sha256","ac5eba5edab8ae27c7ece853945daeb6a1b0bf69d02c33967feb0af0bf147dd9","selected_features"
"lr/statistical/lr_statistical_boruta_272d729acf71/features/fold_selected_features.csv","csv","8384","2026-04-29T18:44:39.8852141Z","sha256","438ff46d1d5a4ef2eecc776cb98e6fb4ce4077d569a61adf36346a9dc797dbcf","selected_features"
"lr/statistical/lr_statistical_boruta_272d729acf71/features/selection_frequency.csv","csv","1879","2026-04-29T18:44:39.9225951Z","sha256","f419e72d0a5e360966be486a605e9a0c0277909610d9e63b7021819503afae40","other_scientific_artifact"
"lr/statistical/lr_statistical_boruta_272d729acf71/features/semantic_group_stability.csv","csv","348","2026-04-29T18:44:39.9291577Z","sha256","712621c08ce84334b66f16d07283d2c4b2bc621b76a493ead45c2107bdda57cf","other_scientific_artifact"
"lr/statistical/lr_statistical_boruta_272d729acf71/leakage_report.json","json","391","2026-04-29T18:44:40.6481245Z","sha256","b7cbf2ce8ecb4afd703a2f8fe3db9b19455bf1423419f573e1a4d148ca71d340","report_documentation"
"lr/statistical/lr_statistical_boruta_272d729acf71/models/final_model.model","model","1883","2026-04-29T19:00:15.3242404Z","sha256","9990de21c9c17cc52e33d5c0d3c8f080abf5b32d00b10ab31d3343fde1a275b3","model_checkpoint"
"lr/statistical/lr_statistical_boruta_272d729acf71/models/final_model_metadata.json","json","3234","2026-04-29T19:00:15.3370188Z","sha256","be8dc72fa26b5d6cbf005166005af02eb0aa9f9f46b8f0e48a949f0721cf619b","model_checkpoint"
"lr/statistical/lr_statistical_boruta_272d729acf71/models/final_preprocessor.pkl","pkl","85175","2026-04-29T19:00:15.3351370Z","sha256","fcb1974b3fafb4094b51937b1984e8604a4c2d11d1b0830477ea289ed4bfaf38","model_checkpoint"
"lr/statistical/lr_statistical_boruta_272d729acf71/results/credit_risk_utility.csv","csv","147","2026-04-29T19:00:16.1160897Z","sha256","7a069ae6f43efc5a62fdb78dc5cf93859fd39a838809a2d0990386fc4543af87","other_scientific_artifact"
"lr/statistical/lr_statistical_boruta_272d729acf71/results/cv_results.csv","csv","4739","2026-04-29T18:44:39.8842126Z","sha256","09bc8ff493ec74126903a823de8c3d488515f1f351ea8c41c454a9818e6f7ea9","other_scientific_artifact"
"lr/statistical/lr_statistical_boruta_272d729acf71/results/experiment_summary.csv","csv","2767","2026-04-29T19:00:16.4122327Z","sha256","17c9fd1973f8a98af7ae27492dedc5c513e249425cea875c99cd989f70f57d71","other_scientific_artifact"
"lr/statistical/lr_statistical_boruta_272d729acf71/results/model_score_psi.csv","csv","40","2026-04-29T19:00:16.1130602Z","sha256","1ef8893beec43a6e2c1e00240ee68e49290bb15cf751f9c48ad2204c3143ecfb","model_checkpoint"
"lr/statistical/lr_statistical_boruta_272d729acf71/results/oot_predictions.csv","csv","2900992","2026-04-29T19:00:16.3721177Z","sha256","de0e0ddd20bda03403056d6751e0e6cf929faad1225bbff94cfca4d7b5c22cc0","prediction"
"lr/statistical/lr_statistical_boruta_272d729acf71/results/oot_test_results.csv","csv","1108","2026-04-29T19:00:16.3763896Z","sha256","c4ab9a42d251d9018609a6dfb033a61baf2045a57c148ea1dff8635849276b48","other_scientific_artifact"
"lr/statistical/lr_statistical_boruta_272d729acf71/results/runtime_summary.csv","csv","643","2026-04-29T19:00:16.4077147Z","sha256","72397b35ae04b2184bd7aef1dcb826c7db01efdce4ba2a9f4c50c431242c1f3e","other_scientific_artifact"
"lr/statistical/lr_statistical_boruta_272d729acf71/results/selected_feature_psi.csv","csv","1110","2026-04-29T19:00:16.1120599Z","sha256","286f07ef66a7f821886922adb918bd57166f9acaf89a4d2f62a1c462f840cd74","selected_features"
"lr/statistical/lr_statistical_boruta_272d729acf71/run.log","log","6267","2026-04-29T19:00:16.4132277Z","sha256","77db0386c913f90dc62540b79dd22f11cd92b54573a068b73baed09255399342","log"
"lr/statistical/lr_statistical_boruta_272d729acf71/run_manifest.json","json","8674","2026-04-29T19:00:16.5448498Z","sha256","f5d840efe90f2409a39932215b685a190b94cb9fc21c762829f9003fbe636276","manifest"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/_SUCCESS","none","25","2026-04-29T19:01:41.5040315Z","sha256","b69f2b42c272643ca6c71282d6a673fa3fdb1b12537a43e91e013bf77f84c096","other_scientific_artifact"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/data_split_manifest.json","json","705","2026-04-29T19:01:30.9228240Z","sha256","55c6614a990d3cbbc0430fbd78184857943f7fb3202954b2ad17365b0ae3be91","manifest"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/features/feature_stability_metrics.csv","csv","435","2026-04-29T19:01:30.4810569Z","sha256","accd4cd518862a7f612d1b1d61c4638a8cacfac0c8df4c4ea7e16e83caf829a7","metrics_evaluation"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/features/final_selected_features.csv","csv","2057","2026-04-29T19:01:39.4921509Z","sha256","29ac547e0b0a10236c440c998fba2c474f2aa71675341727fd2ad0afd0c6f818","selected_features"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/features/fold_selected_features.csv","csv","9225","2026-04-29T19:01:30.4378052Z","sha256","53382ae069183cc95f970a5996c0a33afe85cca262218e76ec7e16cac2e13177","selected_features"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/features/selection_frequency.csv","csv","916","2026-04-29T19:01:30.4659703Z","sha256","0b1c4a3fe76c33c80f7f0fab1f0770c8fe646bee86f2d7726ba1052602f55f77","other_scientific_artifact"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/features/semantic_group_stability.csv","csv","109","2026-04-29T19:01:30.4710325Z","sha256","85706f1222fb72bece6dfeee5dd8520a55332ae47049acd9a6cda7d1b0798124","other_scientific_artifact"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/leakage_report.json","json","391","2026-04-29T19:01:30.9183066Z","sha256","b7cbf2ce8ecb4afd703a2f8fe3db9b19455bf1423419f573e1a4d148ca71d340","report_documentation"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/models/final_model.model","model","1851","2026-04-29T19:01:40.5721582Z","sha256","ed185a6e85ed4a8872cfb7ce312f5d8a664e94a05aad47b720d8b05174b1874e","model_checkpoint"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/models/final_model_metadata.json","json","3170","2026-04-29T19:01:40.5763464Z","sha256","c5306833268eada80c8f36fe92b8e22f8c4e318b1d219a8c6c201e311d0a7ef8","model_checkpoint"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/models/final_preprocessor.pkl","pkl","5215","2026-04-29T19:01:40.5753406Z","sha256","3ee9a1760ecfaad6f5a45350e22dbb88ffdd744aa039d44e4e4de65a0d21b413","model_checkpoint"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/results/credit_risk_utility.csv","csv","146","2026-04-29T19:01:41.1746995Z","sha256","b608a3159c2c0941dbd7a5751a219d93840a19c0468625cd7da35063ada0cb50","other_scientific_artifact"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/results/cv_results.csv","csv","4570","2026-04-29T19:01:30.4347945Z","sha256","25f106c54e85b1f778f7456e679cf82ceae68829b9fd97fd898ff5e8259509f4","other_scientific_artifact"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/results/experiment_summary.csv","csv","2658","2026-04-29T19:01:41.4548166Z","sha256","a10ecea236d852504f20dcf297df4871dd84ee2ffe42946d2ceda2a89b84d42e","other_scientific_artifact"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/results/model_score_psi.csv","csv","39","2026-04-29T19:01:41.1731948Z","sha256","f2437a3dd76cf20d12f638fe2f6e7f8d71ae12bfb62d6cf8b211d071bacf9feb","model_checkpoint"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/results/oot_predictions.csv","csv","2908343","2026-04-29T19:01:41.4181824Z","sha256","2bb9b1846567f19b77a669c865d6b6339d47beed48c72eeba934746782be5e52","prediction"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/results/oot_test_results.csv","csv","1099","2026-04-29T19:01:41.4227001Z","sha256","fa286a74e314da5af1a7416f2830ce98488e61405af3b9422791b60b3f8bc787","other_scientific_artifact"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/results/runtime_summary.csv","csv","662","2026-04-29T19:01:41.4508161Z","sha256","11e3e9b2059d17fe56a96418f7b45841b1dcc87c786c1be93636ec1b4e77404e","other_scientific_artifact"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/results/selected_feature_psi.csv","csv","1079","2026-04-29T19:01:41.1699588Z","sha256","9a142722e70f9eed4e904634588f969b8c20bca5a992d551fc8bd73536cf3f94","selected_features"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/run.log","log","4539","2026-04-29T19:01:41.4553202Z","sha256","96a8fc4f48ab8f360d6eefcd210a24b2dc3f13ff552640c73e82b441dac67d38","log"
"lr/statistical/lr_statistical_domain_rule_baseline_7ab990b2a51c/run_manifest.json","json","8635","2026-04-29T19:01:41.5030292Z","sha256","786f78f358763fa35eb507164a86e836553ef23d5c259f0ecc1e2ad42e81a84f","manifest"
"lr/statistical/lr_statistical_mrmr_8b6e39d2ee9f/_SUCCESS","none","25","2026-04-29T18:14:57.5998175Z","sha256","009b3c2f99cb9095aa1b582c61dc429943619e1783e45bcc3dd53bbd77089b82","other_scientific_artifact"
"lr/statistical/lr_statistical_mrmr_8b6e39d2ee9f/data_split_manifest.json","json","705","2026-04-29T18:11:17.6035492Z","sha256","55c6614a990d3cbbc0430fbd78184857943f7fb3202954b2ad17365b0ae3be91","manifest"
"lr/statistical/lr_statistical_mrmr_8b6e39d2ee9f/features/feature_stability_metrics.csv","csv","559","2026-04-29T18:11:17.1316126Z","sha256","14736a68298c896c5a45738dacb5bd313aafc825b48c1652881c95a1043fda33","metrics_evaluation"
"lr/statistical/lr_statistical_mrmr_8b6e39d2ee9f/features/final_selected_features.csv","csv","2216","2026-04-29T18:14:56.1888385Z","sha256","f4b44c0570df13be5f3a716a2d187a09b96a1c7da1d9dde976fbf42707ab78ee","selected_features"
"lr/statistical/lr_statistical_mrmr_8b6e39d2ee9f/features/fold_selected_features.csv","csv","9852","2026-04-29T18:11:17.0838788Z","sha256","6f44032f19e8643c6b7000d7a0a7a1c5b40d0642b37e3073932800d4216971f6","selected_features"
"lr/statistical/lr_statistical_mrmr_8b6e39d2ee9f/features/selection_frequency.csv","csv","1995","2026-04-29T18:11:17.1142289Z","sha256","7dac776806563284138368ef2e26e897cf1a57b3bb13a3c27b525ee6a193fde8","other_scientific_artifact"
"lr/statistical/lr_statistical_mrmr_8b6e39d2ee9f/features/semantic_group_stability.csv","csv","343","2026-04-29T18:11:17.1220177Z","sha256","e78741914b1290f0ac5d77b68434ba632953f4385aa1f38dc8d4c3e164e3969d","other_scientific_artifact"
"lr/statistical/lr_statistical_mrmr_8b6e39d2ee9f/leakage_report.json","json","391","2026-04-29T18:11:17.6005441Z","sha256","b7cbf2ce8ecb4afd703a2f8fe3db9b19455bf1423419f573e1a4d148ca71d340","report_documentation"
"lr/statistical/lr_statistical_mrmr_8b6e39d2ee9f/models/final_model.model","model","1787","2026-04-29T18:14:56.5551292Z","sha256","b6da9f9181eedd62ebaff7691980e11b327390fd1a9ad28be5c8934a994c3b34","model_checkpoint"
"lr/statistical/lr_statistical_mrmr_8b6e39d2ee9f/models/final_model_metadata.json","json","3020","2026-04-29T18:14:56.5631681Z","sha256","1a37627320b4bdfb2d396e8ab0755c00707118ab35c7d0c69eb5d19e21e2a850","model_checkpoint"
"lr/statistical/lr_statistical_mrmr_8b6e39d2ee9f/models/final_preprocessor.pkl","pkl","85175","2026-04-29T18:14:56.5621663Z","sha256","fcb1974b3fafb4094b51937b1984e8604a4c2d11d1b0830477ea289ed4bfaf38","model_checkpoint"
