feature_id,feature_name,semantic_group,umap_1,umap_2
bd4eba75d3171e305632baf94fa0d4c263e9f76e24e5697a855c7d591faf3acb,BURO_DAYS_ENDDATE_FACT_MAX,bureau_credit_history,-6.677671,-3.2697148
bebd7861a3f511d2c53daf10f6df8bd07ba1aee5b3ddffe73e4ea413a69397da,CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,credit_card_utilization,2.443715,-5.5078454
c0a7c63247fa53121fc01ff03990fdeedbc8cc5fae360ae278956a3e951db523,DAYS_REGISTRATION,application_amounts,-6.5994167,-4.5196214
c10a4a76e0a400c93f5f89a02a273a3579f097a536a38e601e0ef17f0e0a4f01,ELEVATORS_MODE,application_amounts,1.4431922,5.1455216
c1c65b2eb8c65039869d1bdca95a2d1c0205e9d8045fce4c50e7f9cdbc9b5bdc,CC_DRAWING_RATIO_SUM,credit_card_utilization,2.6639507,-3.293098
c2e00a54f64480c8244bdcc0456be788d598f2e5f968428173986c0f7931fd34,BURO_CREDIT_DAY_OVERDUE_VAR,bureau_debt,1.9442763,-1.7387714
c3b21cc5c961bf17ac34ba7802c31859f6575acff2dad528259f80ebf3eda640,INSTAL_AMT_PAYMENT_VAR,installment_repayment_behavior,-2.143704,-2.7519724
c40183c920485885276b17d2115fe6dc6293a549f6133920c67a759bc7b85302,INSTAL_DAYS_INSTALMENT_VAR,installment_repayment_behavior,-2.3546777,-3.0788062
c547b0901abe67a99c334dbeeb8565b5977b14033b965daa253181b3071c074e,BURO_DAYS_CREDIT_MIN,bureau_credit_history,-6.7711368,-3.4908524
c5cf7b6f37541db02a04ee5d400ed7725c1cf78a7c28367c2c3277702964e645,BURO_DEBT_RATIO_MEAN,bureau_debt,2.6620727,-1.6121017
c76ff913088c83755e357ce196b1219c1e5d440bf56ba6c13a62176c0096d676,BURO_AMT_CREDIT_SUM_OVERDUE_MIN,bureau_debt,2.5902388,-0.23435283
c883be7f88a0dc9bd413e928848dbf1dbb419b702542540687418e5dca1ea4c7,PREV_AMT_APPLICATION_MEAN,previous_application_behavior,-0.5671421,-2.2808974
c888df04572a168ba8ce5c38530296d3899c6be90f5fb758e2f7946841a6a596,FLOORSMIN_AVG,application_amounts,1.1872624,5.524824
c913d2fb6594342e7476463080bcedceb1197b4789af00c9cf4fc00765531d12,BURO_AMT_CREDIT_SUM_LIMIT_MEAN,bureau_debt,2.624911,-0.8155099
c939867be13e81ef3fc4b8dc42daa135772132f0b3470a3ea4b28c43b6233e89,CC_CNT_DRAWINGS_POS_CURRENT_MAX,credit_card_utilization,-3.2989402,1.3096584
c93b899164f0631645bb91b81cb5dfe70bb6845fbc5a0be64604547336028968,BURO_AMT_CREDIT_SUM_OVERDUE_MAX,bureau_debt,2.7161546,-0.72520566
c9de39c8107da20b883a10bb999db5bd7a612bd0079ed15f9c04697b274c387a,BURO_DEBT_CREDIT_DIFF_MIN,bureau_debt,2.5192804,-2.7560449
cad75f801c26759f96718b20fc4ddfdb13b5f30ccf4658605f8cc9c6b98c7de9,FLAG_DOCUMENT_19,other,18.932081,1.4024751
cb352dbb2fdca38353e1d84a70e9a932350f1e5775655e496202a67936af1718,CC_AMT_BALANCE_MAX,credit_card_utilization,2.7887053,-4.592789
cbf518622dee2a21d55fc0d6bbbb5a7b433459002f7d45ceeed02c2caaac8843,CC_PAYMENT_DIV_MIN_VAR,credit_card_utilization,2.7175448,-3.5135028
cc19d18860f7cabe97701a2d9ea458d10050ee17b33f029027001d7fdd64f8c3,CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,credit_card_utilization,-3.1980653,1.1596428
cc835f70eaa2b851de8b0116df706cd0f5959672d2dd387f6979bd4ed3209c30,FLAG_EMAIL,other,18.604895,2.1341152
d15af251a0aaaef10fd611d48b8658653cb2c89a2d35a5a3596d75828d170745,BURO_CNT_CREDIT_PROLONG_SUM,bureau_credit_history,2.3540561,2.1321726
d1a84af261ab7a901d0cc54b59ff096c13dbe47958632e738ca2520ee57f5799,PREV_HOUR_APPR_PROCESS_START_MEAN,previous_application_behavior,2.0205944,4.0447516
d2823b4af0e1e3579c3470bc95cc7d690fd0f41b17b4298b0a73ef29f7a8fc9c,PREV_DAYS_FIRST_DRAWING_MIN,previous_application_behavior,-3.1761284,1.5929935
d292eed3b36289117225c0e92f42ef264895eef6def29e5dc999a9767a9c2d74,INSTAL_DAYS_DIFF_SUM,installment_repayment_behavior,-4.6946263,-4.2718654
d2b44f564944cec46e24b7ce6993467741fc627b557805ace3679062a8eda402,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,credit_card_utilization,-3.3702455,1.3628247
d2d3d6e76f5001c6b68eaadce1d3389a55464d685761147b032c70323c761a8d,CC_AMT_PAYMENT_CURRENT_MAX,credit_card_utilization,2.6856225,-5.1064515
d2f8d697293f3da93053a135be493e0cb9b7a740b6bc6ddc3e4d9d39f277c150,BURO_AMT_CREDIT_SUM_DEBT_MIN,bureau_debt,2.7856913,-0.88656646
d4dc2c2e8c8808d66287a3675f579eb37f5964838767b5ab5fe4d8307f04cdd7,BURO_AMT_CREDIT_SUM_DEBT_SUM,bureau_debt,2.2647047,-1.1823161
d531263f3a62a1d7d4a3a8748d2fd287ea91da8d884facab642c8e1e2b99f6a8,INSTAL_AMT_PAYMENT_MAX,installment_repayment_behavior,-1.8278607,-2.9816356
d53d5c724ddfd1caea5173c8abbbe6b0915c885b30b2802a887c241e29827af6,BURO_CNT_CREDIT_PROLONG_MIN,bureau_credit_history,2.3841116,2.103007
d7359909373bcdc2f7b81491696b643e6bdaa550c257acc0d08e96ab452d8d12,BURO_AMT_CREDIT_SUM_MIN,bureau_debt,2.7106063,-0.9785648
d751a7f46435522c82f64f2c68f57fc040ce8f78016290c3ac18bb8a5089bbd1,ORGANIZATION_TYPE,application_amounts,1.0305518,7.0754
d80a775ed912e5614e13fe625c66aafa93dd7a84bdbc16e4f1e8604751892f09,BURO_DAYS_CREDIT_VAR,bureau_credit_history,1.6203544,-2.2751155
d827c06e60fd1673dae8a72056c8dbd25ae45e7447c3a1ab7e8197b0dc2de2d6,APARTMENTS_MEDI,application_amounts,0.6970642,5.516136
d8b5b86e19246b58517f5f4629fe770c2f59d45ebf454570b09f29744e4b35a3,PREV_CNT_PAYMENT_MEAN,previous_application_behavior,-2.6144197,-1.938188
d9b735644daaedf06d40fb443ca9b78768eb2d01fb63cc4219a205dbe0c975c9,AMT_REQ_CREDIT_BUREAU_WEEK,application_amounts,2.2243586,2.6111476
da0ae15e8e8cd86fea9fe56a78ea2fd7dd267aed0698dad6220bf71f716b7c85,FLAG_DOCUMENT_2,other,19.235586,1.8402754
da674b14792bc01d374ee21bbc45a9abfcb7dcbca4a01f78b03b7edbf1fd6749,FLOORSMAX_MEDI,application_amounts,1.1642033,5.318653
da93745470aa0cc1a12c65a4e585f842ad49c62851737fbc5a5b41959e837d5d,BURO_BB_MONTHS_BALANCE_MEAN_SUM,bureau_credit_history,-6.596628,-3.051618
db661556f235adea494a319096c360ad7c1e4b3484c0b1ab28ba9e2420c47a27,BURO_AMT_ANNUITY_SUM,bureau_debt,2.5616477,-0.76867056
dbd08a914020a36dbab9cb5999aae94470eda80fbe3722ed652b2fb12559556b,NONLIVINGAREA_MEDI,application_amounts,0.22692582,5.041923
dc0db3b65de2227bd602ecc66dc6b303f9d9a02b057fbe4f2a07d2572acebe13,PREV_AMT_ANNUITY_MAX,previous_application_behavior,-0.6280131,-2.4013755
dc16bece521b68e527c813b73fadabe059fb902059f56262088d15f0cb34651e,INSTAL_PAYMENT_DIFF_SUM,installment_repayment_behavior,-4.7725186,-4.378704
dc82220a0c3c00151189c8d3d439783209ac4be397504918aef4098f31943c98,INSTAL_DAYS_ENTRY_PAYMENT_MIN,installment_repayment_behavior,-6.191355,-4.530217
dd4f26710602ab6b7c616d0ba8321e42e33ea5237dfa6862842576eda4d8bea6,BURO_BB_MONTHS_BALANCE_SUM_SUM,bureau_credit_history,-6.6239457,-2.9799929
dd922f0e6c57f716e28dfac130dd80ab72bd22c38aee9d1629ab9f87237b55c2,INSTAL_AMT_INSTALMENT_MIN,installment_repayment_behavior,-1.661024,-2.87084
dd955283b0bf758be135679f9e573b29c34a2d9354f606317c13afb416be3cb8,INSTAL_AMT_PAYMENT_MIN,installment_repayment_behavior,-1.6057231,-2.7077427
dde2acb304c445c30c84e30b23ae15f0ce3f059e61310c83e8d4ea5d73ef9f84,YEARS_BEGINEXPLUATATION_MODE,application_amounts,1.7632527,4.606385
de43e5081915958c11a32c5ddd6529a81bcbdaaef720a2b5317abe3431fe0669,NAME_CONTRACT_TYPE,previous_application_behavior,18.114548,2.4199061
de6a907bd593196b52a71f3b72cd65c1f83d3b97bbb9a20a55e99f06696cd3a5,CC_CNT_INSTALMENT_MATURE_CUM_SUM,credit_card_utilization,-3.0516372,0.63193285
de921ba18777074c23cab28c31f0d3182393f89e630d39a0b6506b0ddb3355b3,POS_CNT_INSTALMENT_MEAN,other,-2.4820259,-3.3992534
df68c1647fd0d03f0fec728ee5af0b45fa523f15a6d5f9723c2820dd9a88feac,NAME_TYPE_SUITE,other,1.1123382,7.1191792
dfdc33ded518aa44ebf443ff33d167963f1594b93bd6cece4dfcc9d326cf6341,INSTAL_DAYS_INSTALMENT_MEAN,installment_repayment_behavior,-4.8223653,-4.325788
e0936368b62963cf05bdba64fc90ea70f0ec96fc9a7c78cf203aa072980a9885,BURO_DAYS_CREDIT_UPDATE_VAR,bureau_credit_history,1.6397415,-2.2388391
e139c95a795a82cf110004fa962a799b3674c757fd95e364c0a5240b6d2d26f0,LIVE_REGION_NOT_WORK_REGION,demographic_time_variables,18.587639,2.1513202
e204e4bea31e79b35397276285ddb699c5dd21868575cc59e10689bce557495f,PREV_DAYS_LAST_DUE_MIN,previous_application_behavior,-6.2201357,-4.8893337
e2384abe8c1e1fdbf1b69cbac39d51f2ffdb681440ec20e314e71b53cd46e3c6,BURO_DAYS_CREDIT_MEAN,bureau_credit_history,-6.663986,-3.0098062
e353c352b6307693aee62e0e7d2564000ee6151a10ab0eaae89e23b54f69f2bd,YEARS_BUILD_MODE,application_amounts,1.5831821,4.6927056
e38f267edb483e0ef6a4c7bbb93b634152504224a64d2e577a39380992f54e9e,CC_CNT_INSTALMENT_MATURE_CUM_MAX,credit_card_utilization,-3.1118205,0.70290434
e4f233143b24374de2fa08e31daa22d5653f6e5c59cef2ee99de3ec883249049,LIVINGAREA_MEDI,application_amounts,0.5992843,5.375819
e54655c9aeacd35f960bb8b768f3a5f996bd64f2c7dd9938ea8697fd37fc1f71,CC_LIMIT_USE_MAX,credit_card_utilization,2.6661756,-3.1677086
e5e732a4050a496a204cf14641c13b3dd216c4ef2cbbd0733cf68451c1d2a801,INSTAL_NUM_INSTALMENT_VERSION_SUM,installment_repayment_behavior,-2.490323,-2.0980356
e6b9d869e1ba14d9a1c465bcb03d32095eedf22bfa8bd908b294665290a3791d,POS_CNT_INSTALMENT_SUM,other,-2.4865818,-1.9838984
e911b61654a92b1649046a3a85b6f4676e678effb695bb1497a50db3dfd237e4,WEEKDAY_APPR_PROCESS_START,demographic_time_variables,0.8894052,6.8268576
e96d61698a651267f092c137432514fce6c6abd33b7b05b65a03887fcebccfd2,PREV_HOUR_APPR_PROCESS_START_MIN,previous_application_behavior,2.021987,4.02647
ea01d40b15f35902bf121a95322ef107e512b94902caabde9aa938c1520967d7,CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,credit_card_utilization,3.643695,-4.8484597
ea3faa485a1cb3cbcf775da44c8cb7b6bb72777a4c644ba2d00fa82259481cc8,BURO_AMT_CREDIT_SUM_MEAN,bureau_debt,2.260395,-1.1065933
ea4a1f6e2f546af661ac444086e9c2b4f54eba66833cdf53a2b0435c226877d4,CC_CNT_DRAWINGS_CURRENT_MAX,credit_card_utilization,-3.1902523,1.093747
eacc7e942f5b911127b952ee889a64a443697c6ef7bb811d5ca34b5bb3480aef,CC_MONTHS_BALANCE_MIN,credit_card_utilization,-3.2883837,0.3903169
eae0e91823541e691f2660d273d144e6ec6b1613d09e4fa4b4a81c2a4e7e81ef,BURO_DAYS_CREDIT_UPDATE_SUM,bureau_credit_history,-6.594934,-2.9616416
ec6d26747cad3b51e39f248b9ac179b5c6d7a4bb7b2a6f2d52247579dff9ab54,PREV_ASK_GRANT_RATIO_MAX,previous_application_behavior,-2.1014202,-4.0600424
ec74e6f3eb0bb31e8876e01cf0793e02490d1a6cdea4ddabadab934386bbef8d,FLAG_DOCUMENT_12,other,19.2915,1.7725513
ec784fae4084195cc068edc568ec4c3bb78ccd4e30940fe50c771a0cc9a1b6ff,CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,credit_card_utilization,-3.1851933,1.0289519
ecd1fdd8fc6b7b12261d93fd70b2f76c8759e4c36df61c2a8e101038b767643d,BURO_CREDIT_DURATION_MIN,bureau_credit_history,2.3462734,-2.824501
ed9aa2e224595063dd17dab2056224dc8e0e8cedc0d3e35e1c4824019a7670c3,YEARS_BUILD_AVG,application_amounts,1.5911131,4.7894783
ef52c303e6468732198df659c110cf9e9f5ddb1ca794c1026280a5175160185a,BURO_BB_MONTHS_BALANCE_SUM_VAR,bureau_credit_history,1.562525,-2.32849
f04448d6cfc329912d2c3211832c2b107cc3ad2238a047db256deb994f5213bd,INSTAL_AMT_PAYMENT_MEAN,installment_repayment_behavior,-1.8169007,-2.8410826
f08d7d619618873f72123ee55b4f118f510bc3671a36d06e94b8523869b5e695,CC_CNT_DRAWINGS_POS_CURRENT_SUM,credit_card_utilization,-3.3238537,1.1309112
f193265fbfc551230b4585b2c5b66e4574e5bde27e921fa490cc8c45f86adc7e,CC_AMT_DRAWINGS_POS_CURRENT_SUM,credit_card_utilization,2.5319855,-5.4379115
f249cc2c6a3bb7c75dfcd1166b96f1e5be59b690589fd0df213ef87b4366575b,BURO_CREDIT_DURATION_MAX,bureau_credit_history,2.348124,-2.866357
f2e4c903b7f67806a82baf657a1b1c3c117c271113e53b9259cf010de3ff633b,BURO_DAYS_CREDIT_SUM,bureau_credit_history,-6.674743,-3.0060594
f35bfce54f9f3dc6905ff8b6dffb5d34c4eb70fc21f6d1abd80d58d916fd9a3b,CC_PAYMENT_DIV_MIN_MEAN,credit_card_utilization,2.5859568,-3.297433
f37ad0730b29536ad48a5ac61a40cdb95c1cc74da3f015cc558ae4157cfce983,CC_AMT_TOTAL_RECEIVABLE_MIN,credit_card_utilization,2.3131313,-4.5829225
f4137ce249ae831a34370ab4eebf66e402ed7afdc0239f68906775435cac4cd1,PREV_RATE_DOWN_PAYMENT_MAX,previous_application_behavior,-2.765502,-4.2778893
f427b82c97a50508ca25162b0a4497ba0ffabee9a960a9e297a5bea85b41cb50,PREV_DAYS_DECISION_MEAN,previous_application_behavior,-5.555336,-4.7934585
f4af80934a3a61a17697a7ff92381e6d53ac41f3abc975ff3302702595b83f22,BURO_DAYS_ENDDATE_FACT_VAR,bureau_credit_history,1.5820576,-2.316895
f57db59bbb1c66d46c77b5c531d046215992cce8c11999a4929eb09800e2d540,FLAG_DOCUMENT_16,other,19.054308,1.4866898
f5a04c243e951c274f7cb4d15f7adc99dafa279b4fd81099f58a3a7dd16afecf,BURO_BB_MONTHS_BALANCE_MIN_SUM,bureau_credit_history,-6.6841583,-3.2588139
f5c70405da8d7366d234c11f430772bfe5aaadb048b8cbfe06dbbab4ab55f3ba,REG_CITY_NOT_LIVE_CITY,demographic_time_variables,18.176916,2.435025
f5d1c8e2526adaba065e2bc1167dce3a9e9a0009b42391c8b5fa9b3d18a3b2c5,BURO_AMT_CREDIT_SUM_DEBT_MAX,bureau_debt,2.3692212,-1.3157109
f68c07c4653ea9591eb9b10fd866f70d3c88fe23503d2a4c8d4accbbfac7de01,CC_PAYMENT_DIV_MIN_MIN,credit_card_utilization,2.574344,-3.4258106
fa0445fd9a534537ee1b2552d56a8a10e44a2aed1abfb69bd1fd891737998b09,INSTAL_IS_UNDERPAID_MEAN,installment_repayment_behavior,2.2037163,1.0421368
faf921e50ade354505073ae958ec9860805d622a77a892da8fb12e7222306522,DEF_60_CNT_SOCIAL_CIRCLE,other,2.0018096,2.5456142
fb0de40ef28d4ceab1fc87caaf9fd996aa1f4fe302fd88297b03887c09a15a1c,CC_CNT_DRAWINGS_POS_CURRENT_MIN,credit_card_utilization,-3.4760053,1.3106536
fb4eff2cfb3c801aeb016a3bd325da6d2e4d6e4861a685dc0c818283296d0716,BURO_AMT_CREDIT_MAX_OVERDUE_SUM,bureau_debt,2.7143497,-1.1246006
fbe1c253334d85260d0215b2ee3b9c95a4f95661a475f258705318b263ffc5f8,CC_DRAWING_RATIO_VAR,credit_card_utilization,2.6177402,-3.3943598
fbf784f0904fe5bb014b11ff4848e6722c588f10cadd89361a8d933984c7c01f,PREV_AMT_DOWN_PAYMENT_SUM,previous_application_behavior,-1.5977619,-2.2305477
fcf174137f0bf4e9feec4121c3e80f7afedc6911ad30516b735e03caa0ebacc1,BURO_DEBT_CREDIT_DIFF_MEAN,bureau_debt,2.3985825,-1.3725183
fd56befdf694528464390184025a8718947e478411c7f5e30f8aa63a6930958c,BURO_AMT_CREDIT_SUM_VAR,bureau_debt,2.0451288,-1.4751886
fd66a01f88ccc6691f5910f9fba073ed241b4c6218fc9ed620600e4ec36aa3a7,PREV_DAYS_TERMINATION_MEAN,previous_application_behavior,-5.73816,-4.88041
fda1fee7b92a36ade3a468f4da0227e1a2a3d41b278d030e49599498b829183a,POS_CNT_INSTALMENT_FUTURE_SUM,other,-2.463184,-2.0324752
fdccff92c72a3fb89926b85e9007d5383afb8e75df966c9ac40a1cabd7857576,PREV_INTEREST_ESTIMATE_MEAN,previous_application_behavior,-2.4597347,-4.2549872
